CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio
713931258,56,F,3,Graduate,Married,Less than $40K,Blue,3,1438.3,0,1988,0
787591008,42,M,3,Uneducated,Divorced,$60K - $80K,Blue,1,2289,1195,4955,0.522
801518958,56,F,1,Graduate,Married,Unknown,Blue,3,5338,0,4139,0
713068833,44,F,3,Uneducated,Single,Less than $40K,Blue,2,1438.3,894,4687,0.622
710566533,40,M,1,Unknown,Married,$60K - $80K,Blue,3,2276,1372,4159,0.603
789151983,43,F,4,Graduate,Unknown,$40K - $60K,Blue,3,4091,1108,5244,0.271
766673433,45,M,4,Unknown,Married,$80K - $120K,Blue,3,3798,1570,4512,0.413
807589908,47,F,5,Unknown,Married,Less than $40K,Blue,2,1778,822,4189,0.462
708190158,38,F,3,High School,Single,Less than $40K,Blue,3,2920,2426,2750,0.831
784895358,49,F,1,Graduate,Married,Less than $40K,Blue,3,1938,0,2870,0
710090133,62,F,1,College,Divorced,Less than $40K,Blue,3,4049,1685,3908,0.416
799242033,45,M,4,Doctorate,Married,$80K - $120K,Blue,3,1438.3,1162,4598,0.808
719377383,40,M,2,College,Single,$60K - $80K,Blue,2,10880,2025,4957,0.186
710371683,51,M,4,Doctorate,Married,$60K - $80K,Blue,1,3451,2006,4097,0.581
719926683,41,M,3,High School,Divorced,$60K - $80K,Blue,2,20749,2171,4754,0.105
793597833,49,F,0,Post-Graduate,Single,Less than $40K,Blue,3,2481,1568,4466,0.632
713739708,61,M,0,High School,Single,$60K - $80K,Blue,3,2415,2050,4479,0.849
709389558,33,F,4,College,Single,Less than $40K,Blue,3,1438.3,0,4641,0
811907583,45,F,4,Uneducated,Single,Unknown,Blue,2,7600,1574,4240,0.207
709087983,35,F,3,Doctorate,Single,Less than $40K,Blue,2,1438.3,0,5020,0
712774908,41,F,4,High School,Married,Less than $40K,Blue,2,2601,1861,5111,0.715
820639908,48,F,4,High School,Married,Unknown,Blue,2,2625,2517,4378,0.959
713497983,49,M,5,High School,Single,$60K - $80K,Blue,2,5578,0,3459,0
713489358,52,F,2,Graduate,Married,Less than $40K,Blue,3,3698,0,3763,0
711381183,51,F,2,Unknown,Married,$40K - $60K,Blue,3,1438.3,1141,4485,0.793
814989933,45,F,4,College,Unknown,Less than $40K,Blue,2,1795,1058,5575,0.589
711847833,42,F,2,Graduate,Single,Less than $40K,Blue,2,1933,1127,4833,0.583
772837083,41,M,3,Graduate,Married,$120K +,Blue,3,27169,0,3906,0
713652783,30,F,0,Unknown,Single,Less than $40K,Blue,1,2367,1220,5568,0.515
719202708,54,F,3,High School,Married,Less than $40K,Blue,2,5642,541,4633,0.096
714566133,60,F,2,Graduate,Married,Less than $40K,Blue,2,3239,2356,4621,0.727
717553683,52,F,1,Unknown,Married,Less than $40K,Blue,1,3040,2517,4608,0.828
814987983,37,F,2,College,Single,$40K - $60K,Blue,1,3680,683,4835,0.186
789588933,44,M,2,Graduate,Married,$60K - $80K,Blue,1,1787,0,3912,0
714317058,52,M,2,Graduate,Married,$60K - $80K,Blue,3,4752,2437,3946,0.513
772271508,46,F,3,Uneducated,Single,Unknown,Blue,3,1706,0,2320,0
716366208,45,F,2,Uneducated,Married,Unknown,Blue,1,8103,0,5221,0
710971908,43,M,1,High School,Married,$60K - $80K,Blue,3,3764,1780,4898,0.473
711412533,40,F,3,High School,Single,Less than $40K,Blue,3,5492,1573,2416,0.286
720593583,39,F,2,Doctorate,Divorced,Less than $40K,Blue,2,3554,747,5152,0.21
720165258,44,F,2,High School,Unknown,Less than $40K,Blue,3,3170,2330,5357,0.735
716147658,49,F,2,Uneducated,Single,Unknown,Blue,3,2464,1601,4739,0.65
778436283,41,M,4,High School,Single,Less than $40K,Blue,3,3429,1504,4015,0.439
711492258,50,M,2,Graduate,Married,$60K - $80K,Blue,1,2021,1578,5298,0.781
771106458,54,F,4,College,Married,Less than $40K,Blue,5,2444,1313,4609,0.537
713183508,39,F,1,High School,Married,Unknown,Blue,3,2751,1158,4861,0.421
710832108,52,F,2,Unknown,Single,$40K - $60K,Blue,3,9017,2359,4552,0.262
719940483,51,F,1,Graduate,Married,$40K - $60K,Blue,2,2107,1663,4841,0.789
715207458,46,F,1,Unknown,Single,Less than $40K,Blue,2,2029,1074,4802,0.529
716839983,48,M,3,College,Married,$120K +,Blue,3,32777,0,4520,0
781073733,50,M,2,Graduate,Married,$120K +,Blue,3,4607,0,4793,0
757594083,52,F,1,Unknown,Married,Unknown,Blue,4,23486,0,4530,0
764496708,54,F,2,High School,Married,Unknown,Blue,3,1997,0,4961,0
714080433,40,F,5,College,Married,$40K - $60K,Blue,3,3144,1787,4758,0.568
757675158,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,2,2725,1851,4904,0.679
715361433,53,F,2,High School,Single,Less than $40K,Blue,2,1874,994,4194,0.53
778191933,45,M,3,Uneducated,Single,$120K +,Blue,3,7135,2517,2305,0.353
718792758,35,F,4,Uneducated,Married,Unknown,Blue,3,3379,587,5121,0.174
709738008,48,F,3,Unknown,Married,$40K - $60K,Blue,6,2804,1057,5033,0.377
799020258,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,1,16553,0,4797,0
718152333,41,F,3,Doctorate,Single,Unknown,Blue,3,2246,0,3607,0
716324583,42,F,4,Uneducated,Single,Unknown,Blue,4,2875,1892,4577,0.658
720887058,51,F,1,Unknown,Married,Unknown,Blue,2,3668,0,4753,0
714825408,45,F,3,High School,Single,$40K - $60K,Blue,3,2853,2517,4971,0.882
788620083,50,F,3,Graduate,Single,Less than $40K,Blue,2,2382,1419,4563,0.596
719490108,54,F,3,Graduate,Single,Less than $40K,Blue,3,2830,1779,4854,0.629
709044183,47,F,3,Unknown,Married,Unknown,Blue,3,24987,824,3995,0.033
756944133,52,F,4,Graduate,Married,Less than $40K,Blue,1,3705,2168,4452,0.585
785285883,49,F,3,Graduate,Single,Less than $40K,Blue,3,1675,0,2622,0
779770683,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,3,1439,0,5047,0
718510983,54,F,3,Unknown,Single,$40K - $60K,Blue,3,4440,0,3720,0
710322033,52,F,1,High School,Married,Less than $40K,Blue,1,2563,1765,4515,0.689
710560008,46,F,4,High School,Married,Less than $40K,Blue,3,1896,1738,4588,0.917
711298458,39,F,3,Unknown,Married,Less than $40K,Blue,2,2190,0,2338,0
789164283,55,F,0,Uneducated,Married,Less than $40K,Blue,1,2596,1929,4726,0.743
715773783,44,F,2,Graduate,Single,$40K - $60K,Blue,3,4196,561,2558,0.134
779158533,43,F,3,Uneducated,Single,Less than $40K,Blue,3,1616,966,4774,0.598
720463833,42,M,5,Uneducated,Single,$60K - $80K,Blue,1,6618,1738,5022,0.263
712747758,50,F,4,Uneducated,Single,Less than $40K,Blue,2,2477,0,2037,0
771067308,38,F,3,High School,Single,$40K - $60K,Blue,1,3040,1908,5616,0.628
750995508,41,M,3,Unknown,Single,$60K - $80K,Blue,3,4697,1046,1679,0.223
716171358,51,M,4,College,Married,$40K - $60K,Blue,3,4436,2222,4460,0.501
794637333,44,F,2,Graduate,Divorced,Less than $40K,Silver,2,13138,0,3881,0
718437033,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,3,1438.3,681,2527,0.473
718492908,38,F,3,College,Married,Less than $40K,Blue,2,3297,1554,4636,0.471
716033508,46,M,2,Graduate,Single,$60K - $80K,Blue,3,6272,1434,4514,0.229
717603858,54,M,3,College,Single,$40K - $60K,Blue,2,5608,1775,4325,0.317
714741933,42,M,4,Unknown,Married,$60K - $80K,Blue,1,9906,1759,4033,0.178
716558283,30,F,0,Graduate,Married,Less than $40K,Blue,2,1621,1046,5247,0.645
719022558,49,F,4,Uneducated,Married,Less than $40K,Blue,3,2305,1173,5106,0.509
717334233,54,F,1,Uneducated,Single,$40K - $60K,Blue,3,9525,2517,4804,0.264
709222008,41,M,3,Unknown,Single,$80K - $120K,Blue,3,4742,2221,2422,0.468
719192808,51,M,4,Graduate,Single,$120K +,Blue,1,3168,2147,4674,0.678
719281533,37,F,3,College,Married,Less than $40K,Blue,1,2939,1388,5076,0.472
710877108,44,F,1,High School,Divorced,Less than $40K,Blue,1,2724,1288,4171,0.473
714155283,46,F,2,Unknown,Married,Unknown,Blue,3,6990,876,4861,0.125
771214083,45,M,2,High School,Unknown,$60K - $80K,Blue,2,1870,0,4891,0
770581983,55,F,4,Graduate,Married,$40K - $60K,Blue,1,1438.3,0,4885,0
718742808,55,F,1,High School,Married,$40K - $60K,Blue,4,4629,710,2877,0.153
710257683,50,M,3,Graduate,Single,$120K +,Blue,2,34516,1134,4520,0.033
721426383,36,F,3,Unknown,Single,Less than $40K,Blue,3,1558,261,2424,0.168
721041483,45,M,4,Doctorate,Married,$60K - $80K,Blue,2,13093,2517,2032,0.192
719922558,45,F,5,Unknown,Divorced,$40K - $60K,Blue,2,1438.3,0,5346,0
715072533,41,F,3,Unknown,Unknown,$40K - $60K,Blue,6,4451,0,4456,0
716214108,44,M,4,Uneducated,Single,$60K - $80K,Blue,2,6426,0,4892,0
772216833,47,F,5,Graduate,Single,Less than $40K,Blue,2,2761,1950,4510,0.706
708553008,38,F,1,High School,Single,$40K - $60K,Blue,2,2148,1103,4711,0.514
778880358,49,F,4,Graduate,Divorced,$40K - $60K,Blue,3,2485,1648,4208,0.663
720258183,39,F,4,Graduate,Single,$40K - $60K,Blue,3,3394,2517,5421,0.742
720689583,50,F,3,High School,Married,$40K - $60K,Blue,3,3367,1747,5657,0.519
758168133,50,F,0,High School,Married,$40K - $60K,Blue,3,4154,1060,4325,0.255
716322783,47,F,3,Unknown,Married,Less than $40K,Blue,2,2154,1628,4538,0.756
711118083,54,F,4,Graduate,Divorced,Less than $40K,Blue,2,2506,1784,4504,0.712
709591533,46,F,3,College,Divorced,Less than $40K,Blue,1,1774,1115,3474,0.629
794556333,43,F,2,Unknown,Single,Unknown,Blue,3,3287,1697,5236,0.516
771630783,42,F,3,High School,Married,Unknown,Blue,1,1821,935,4786,0.513
708672708,49,M,4,High School,Unknown,$80K - $120K,Blue,3,34516,2517,3990,0.073
715590258,45,F,4,Uneducated,Single,$40K - $60K,Blue,1,3918,2070,4700,0.528
714241083,49,F,1,Graduate,Married,Unknown,Blue,1,5455,2091,4349,0.383
708416433,41,F,1,High School,Single,Less than $40K,Blue,3,2372,0,2499,0
779183958,45,F,2,Graduate,Single,Less than $40K,Blue,3,1492,0,2469,0
709061658,44,F,1,Graduate,Single,Less than $40K,Blue,2,1550,716,4534,0.462
717384183,58,F,3,Graduate,Single,Less than $40K,Blue,3,2669,2048,4863,0.767
778921908,42,M,4,College,Single,$60K - $80K,Blue,3,3311,841,4559,0.254
714745608,51,F,4,High School,Single,Less than $40K,Blue,4,3068,2071,5524,0.675
709200633,55,F,1,Graduate,Single,Unknown,Blue,4,2721,0,5443,0
714714558,37,F,2,Uneducated,Single,$40K - $60K,Blue,3,3050,2517,4698,0.825
801363633,60,F,2,Graduate,Married,Unknown,Blue,2,3356,1664,5200,0.496
778847808,42,F,4,Graduate,Married,$40K - $60K,Blue,2,2647,1245,4911,0.47
713015433,50,F,4,Unknown,Married,Less than $40K,Blue,4,2407,1102,4543,0.458
711666708,52,F,2,High School,Married,Unknown,Blue,3,2233,1790,2888,0.802
809631483,42,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,1,32106,0,4452,0
808967883,48,F,4,Unknown,Married,Less than $40K,Blue,1,2089,1262,5069,0.604
710532258,48,F,3,High School,Divorced,Less than $40K,Blue,1,2185,1495,4906,0.684
812235108,44,F,2,Graduate,Unknown,Less than $40K,Blue,3,4057,755,4301,0.186
817293258,44,F,4,College,Married,$40K - $60K,Blue,1,3183,2517,4017,0.791
714695883,45,F,5,Uneducated,Unknown,Less than $40K,Blue,2,2699,1583,4071,0.587
738062658,57,M,3,Graduate,Single,$80K - $120K,Blue,3,17096,1762,4231,0.103
709518858,50,F,2,Graduate,Married,Less than $40K,Blue,1,2897,0,4891,0
819634233,46,F,2,Graduate,Unknown,Less than $40K,Blue,2,6568,0,1507,0
711272058,40,F,4,Graduate,Married,Unknown,Blue,3,1622,972,4216,0.599
716262708,51,F,2,College,Single,Less than $40K,Blue,3,1438.3,718,4447,0.499
708928008,34,F,2,High School,Single,$40K - $60K,Blue,3,1677,0,4035,0
765755283,48,F,2,Graduate,Married,Unknown,Blue,1,7884,745,4588,0.094
711922158,57,F,2,Graduate,Married,Less than $40K,Blue,3,1860,0,5109,0
773177358,48,F,3,Graduate,Married,Unknown,Blue,2,8074,2426,5372,0.3
779638983,47,F,4,Graduate,Married,Less than $40K,Blue,3,2124,1573,4592,0.741
708723858,48,F,4,Graduate,Single,Less than $40K,Blue,1,3413,1715,3843,0.502
712184133,41,F,5,Graduate,Married,Less than $40K,Blue,3,2178,1408,5089,0.646
709948233,47,F,3,Uneducated,Single,Unknown,Blue,4,2446,1899,5347,0.776
709415583,37,F,2,Unknown,Single,Less than $40K,Blue,1,3967,1476,4490,0.372
714005508,45,F,4,Graduate,Married,Unknown,Blue,2,4146,2027,4323,0.489
712407033,26,F,0,Uneducated,Unknown,Unknown,Silver,2,34516,2403,4174,0.07
716333283,58,F,0,Unknown,Unknown,Less than $40K,Blue,2,1869,1255,5269,0.671
715534083,46,F,2,College,Single,Unknown,Blue,3,2168,1334,4043,0.615
789492558,49,F,2,College,Married,Less than $40K,Blue,2,2096,1276,4926,0.609
770929383,41,M,2,Graduate,Single,$60K - $80K,Blue,1,7293,993,4828,0.136
708890133,46,F,4,College,Married,Unknown,Blue,2,1438.3,0,4659,0
788595183,42,M,2,Graduate,Single,$40K - $60K,Blue,1,1438.3,686,3499,0.477
713167383,57,F,3,High School,Single,Less than $40K,Blue,2,2298,1540,5154,0.67
717704433,48,F,4,Unknown,Single,Unknown,Blue,2,3829,836,4313,0.218
718590183,58,F,3,Doctorate,Married,Less than $40K,Blue,3,1517,920,5067,0.606
719019483,46,F,2,College,Unknown,Less than $40K,Silver,3,13427,1507,4266,0.112
710401458,53,M,3,Unknown,Married,$80K - $120K,Blue,2,16747,0,4350,0
720783558,58,F,1,Graduate,Married,Unknown,Blue,3,9926,2216,4937,0.223
772364358,54,F,2,High School,Unknown,Less than $40K,Blue,1,2691,811,4413,0.301
719868183,42,F,3,High School,Married,$40K - $60K,Blue,3,1456,0,2843,0
709388058,43,F,4,Graduate,Single,Less than $40K,Blue,3,2005,1263,4906,0.63
717004533,35,F,3,High School,Married,Less than $40K,Blue,3,4790,1189,4544,0.248
714969183,46,F,2,Unknown,Married,Less than $40K,Blue,3,3123,1639,4117,0.525
720837708,42,F,3,College,Unknown,Less than $40K,Blue,2,5471,2517,5103,0.46
759947433,53,M,3,Graduate,Married,$120K +,Blue,2,13670,0,4812,0
767404083,52,M,2,Graduate,Single,$60K - $80K,Blue,3,3460,0,2355,0
781926633,48,M,2,Uneducated,Married,$40K - $60K,Blue,3,3202,2517,4675,0.786
772127508,31,F,1,Uneducated,Married,Less than $40K,Blue,2,1438.3,0,2614,0
720518283,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,3,2296,1371,5483,0.597
715380483,54,F,5,Unknown,Single,Less than $40K,Blue,3,1476,0,4462,0
789296133,35,F,3,Doctorate,Single,Unknown,Blue,1,12287,770,4601,0.063
711029358,41,F,4,Unknown,Single,Less than $40K,Blue,3,2470,1566,5011,0.634
712615008,46,M,2,Graduate,Unknown,$120K +,Blue,3,24431,892,3457,0.037
816826008,41,M,4,Unknown,Married,Less than $40K,Blue,1,1950,998,4630,0.512
715488483,49,F,4,Graduate,Married,Less than $40K,Blue,3,6615,0,4575,0
717759783,47,F,4,Unknown,Single,Unknown,Blue,3,5756,860,5298,0.149
796083783,55,F,2,College,Single,Unknown,Blue,0,1438.3,0,2278,0
709925733,32,F,0,Unknown,Single,Less than $40K,Blue,3,1438.3,713,5099,0.496
715309083,50,F,2,Graduate,Married,Less than $40K,Blue,3,1912,0,4851,0
778441533,45,F,4,High School,Single,Unknown,Blue,2,4549,1631,2240,0.359
715891533,45,F,4,Graduate,Unknown,Less than $40K,Blue,2,1979,1305,5458,0.659
788848458,40,F,5,Unknown,Married,$40K - $60K,Blue,1,2803,1747,5089,0.623
708399858,45,F,3,High School,Married,Less than $40K,Blue,2,2548,2250,4747,0.883
711944733,45,F,2,High School,Married,Less than $40K,Blue,2,1457,828,5401,0.568
712683633,32,F,0,Unknown,Married,Less than $40K,Blue,3,1438.3,0,2464,0
785487783,59,F,1,Graduate,Single,$40K - $60K,Blue,2,1980,1409,5350,0.712
718951683,48,F,2,Graduate,Married,Less than $40K,Blue,3,2216,1262,4763,0.569
718329183,57,F,3,Graduate,Divorced,$40K - $60K,Blue,3,4262,2517,3943,0.591
788960658,42,F,2,Uneducated,Married,Less than $40K,Blue,2,2573,1742,4649,0.677
713120433,55,F,2,High School,Married,$40K - $60K,Blue,2,5431,2007,4569,0.37
720980958,43,F,5,Uneducated,Married,Less than $40K,Blue,3,3092,909,4797,0.294
709606158,37,F,2,Graduate,Married,Less than $40K,Blue,3,2984,0,4878,0
714168183,48,F,2,Uneducated,Married,Unknown,Blue,3,2186,1017,4629,0.465
712524858,34,M,1,Graduate,Single,Less than $40K,Blue,6,2669,1649,4314,0.618
815072283,50,F,3,Graduate,Married,Less than $40K,Blue,3,1789,1156,5110,0.646
715980258,36,F,1,Doctorate,Single,Less than $40K,Blue,2,2835,2511,4811,0.886
788715483,44,F,5,Graduate,Single,Less than $40K,Blue,2,1558,879,4805,0.564
809276808,47,M,4,Graduate,Single,$80K - $120K,Blue,1,7299,0,4678,0
708885558,56,F,1,High School,Single,Less than $40K,Blue,5,3556,0,2220,0
789373683,45,F,3,Graduate,Married,Less than $40K,Blue,2,1438.3,834,4976,0.58
714216858,35,F,2,Unknown,Single,Unknown,Blue,1,1507,0,4679,0
719150658,51,F,2,Graduate,Married,Unknown,Blue,3,7551,0,2977,0
712302783,38,F,2,Uneducated,Single,Less than $40K,Blue,3,2468,872,4426,0.353
799717458,42,F,3,Unknown,Married,Less than $40K,Blue,3,2515,1453,4025,0.578
716354883,59,F,0,Graduate,Unknown,Unknown,Blue,3,9076,0,3048,0
719601708,45,M,3,College,Single,$60K - $80K,Blue,1,10699,1099,5052,0.103
720150858,34,M,2,High School,Married,$80K - $120K,Blue,2,1439,0,2932,0
824915208,44,F,3,Doctorate,Married,Unknown,Blue,1,7212,1008,5169,0.14
798777708,54,F,4,High School,Single,$40K - $60K,Blue,4,3089,1177,5237,0.381
805229133,46,M,3,Unknown,Unknown,$80K - $120K,Blue,2,11250,0,4514,0
716365233,53,F,1,College,Married,Less than $40K,Blue,3,1665,964,4881,0.579
796544133,54,M,1,College,Single,$120K +,Blue,3,2456,1654,4468,0.673
778143183,47,M,1,Graduate,Married,$60K - $80K,Blue,2,11773,0,5098,0
717011958,43,F,4,Graduate,Single,$40K - $60K,Blue,1,1438.3,0,4494,0
778264008,41,F,3,College,Single,$40K - $60K,Blue,1,3104,1954,4699,0.63
789507408,48,F,3,College,Unknown,Unknown,Blue,6,2337,0,5203,0
788842008,50,F,3,Uneducated,Married,Less than $40K,Blue,2,4060,2336,5173,0.575
714742758,42,F,4,Uneducated,Single,Less than $40K,Blue,2,3428,2209,4751,0.644
717742908,44,M,3,Unknown,Married,$40K - $60K,Blue,1,12967,2517,4520,0.194
712874433,45,M,3,Unknown,Single,Less than $40K,Blue,1,2326,642,5413,0.276
711092658,39,F,3,Graduate,Married,Unknown,Blue,2,4376,855,2862,0.195
720299283,46,M,3,Uneducated,Married,$60K - $80K,Blue,2,12745,0,4380,0
719237058,39,M,2,Doctorate,Single,$60K - $80K,Blue,2,1790,891,4498,0.498
719671383,40,F,3,Uneducated,Unknown,Less than $40K,Blue,3,2969,0,4109,0
788290383,43,M,3,Doctorate,Single,$40K - $60K,Blue,6,4970,1588,4436,0.32
779701983,49,F,3,Graduate,Single,$40K - $60K,Blue,3,5400,1426,4643,0.264
779247483,46,F,1,Uneducated,Unknown,Unknown,Blue,2,2069,0,2754,0
767093133,52,F,2,Unknown,Married,Unknown,Blue,2,3192,0,4191,0
717979008,48,F,3,Unknown,Single,Less than $40K,Blue,2,2105,1072,4833,0.509
712132383,44,M,4,College,Single,$80K - $120K,Blue,2,1876,861,5056,0.459
772306383,57,F,3,Unknown,Unknown,Less than $40K,Blue,3,1462,0,2299,0
714469008,40,F,2,Unknown,Single,$40K - $60K,Blue,3,2351,1337,5115,0.569
812446158,54,F,3,Uneducated,Single,Less than $40K,Blue,2,1719,0,4869,0
779401233,47,F,4,Uneducated,Single,$40K - $60K,Blue,1,1438.3,0,5216,0
784994883,26,F,0,Unknown,Married,Less than $40K,Blue,2,2516,2378,4746,0.945
721080183,33,F,1,Graduate,Single,$40K - $60K,Blue,2,4883,0,4613,0
712572858,38,M,3,High School,Single,$80K - $120K,Blue,1,3413,1801,3831,0.528
719759733,59,F,0,Unknown,Single,$40K - $60K,Blue,4,1852,0,2851,0
780371433,35,F,2,Graduate,Married,Unknown,Blue,3,3339,2014,4725,0.603
822170733,45,F,4,College,Single,Less than $40K,Blue,3,3785,2517,2401,0.665
708224133,61,M,0,Uneducated,Single,$40K - $60K,Blue,2,2228,1480,4431,0.664
719299533,55,F,1,Unknown,Unknown,Less than $40K,Blue,3,3626,795,2954,0.219
780633483,58,F,0,Graduate,Married,$40K - $60K,Blue,2,2194,1302,4962,0.593
771356508,41,F,5,Graduate,Married,Less than $40K,Blue,3,2665,1936,4500,0.726
823629333,42,M,4,Uneducated,Married,$40K - $60K,Blue,4,2444,0,4220,0
712961658,45,F,4,Uneducated,Married,Less than $40K,Blue,1,3335,2238,5321,0.671
710464683,45,F,3,Post-Graduate,Married,Less than $40K,Blue,3,2726,2127,5578,0.78
716688183,51,F,1,High School,Married,Less than $40K,Blue,3,1665,1521,2878,0.914
789082758,40,F,2,High School,Married,Less than $40K,Blue,3,2734,1661,4981,0.608
709140858,57,F,2,College,Single,Less than $40K,Blue,3,1727,996,5112,0.577
822127008,50,F,1,Post-Graduate,Married,Unknown,Blue,2,19349,615,4351,0.032
720496158,53,M,0,Unknown,Single,$60K - $80K,Blue,2,13409,1168,4031,0.087
774588633,45,F,3,Graduate,Single,Less than $40K,Blue,2,1438.3,0,4928,0
788465583,42,F,3,College,Single,$40K - $60K,Blue,3,6330,1573,3029,0.248
741517458,49,F,4,Graduate,Married,Less than $40K,Blue,4,2575,2517,1874,0.977
709935708,55,F,1,Unknown,Married,$40K - $60K,Blue,1,3391,1696,4291,0.5
721112508,48,F,3,Graduate,Married,Less than $40K,Blue,3,5298,0,4834,0
720734583,44,F,2,Post-Graduate,Married,Less than $40K,Blue,3,2540,1561,5039,0.615
772286658,63,M,1,Graduate,Single,$60K - $80K,Blue,4,14324,2507,2083,0.175
807149058,48,F,5,Unknown,Married,Less than $40K,Blue,1,2876,1628,4752,0.566
771045708,41,F,5,Graduate,Married,Less than $40K,Blue,3,1504,970,2801,0.645
711733308,45,F,2,Uneducated,Single,Less than $40K,Blue,2,1839,0,4930,0
710518308,54,F,2,Doctorate,Married,Less than $40K,Blue,4,1685,0,4155,0
716586408,48,F,3,Graduate,Unknown,Less than $40K,Blue,1,4850,1022,4187,0.211
713152383,40,F,3,Uneducated,Married,Less than $40K,Blue,1,2840,2517,4405,0.886
771935283,47,F,4,Graduate,Single,$40K - $60K,Blue,2,2977,1927,5217,0.647
720460083,45,F,4,Unknown,Single,Unknown,Gold,2,34516,0,2198,0
825838908,39,F,1,Uneducated,Single,Less than $40K,Blue,5,1961,0,4846,0
709082808,53,F,2,High School,Married,Less than $40K,Blue,3,2156,1198,5092,0.556
710937783,53,F,0,Uneducated,Married,$40K - $60K,Blue,3,2772,2414,5313,0.871
789540108,29,F,1,Uneducated,Married,Less than $40K,Blue,1,2832,1819,4761,0.642
709824633,44,F,4,High School,Single,Less than $40K,Blue,5,1552,1375,5064,0.886
717874533,46,M,2,High School,Single,$40K - $60K,Blue,2,6362,0,1968,0
712571883,40,M,3,Graduate,Divorced,Less than $40K,Silver,3,11409,1658,4677,0.145
716926758,40,F,2,Uneducated,Single,Less than $40K,Blue,6,1965,0,4268,0
716181858,42,F,2,Uneducated,Married,$40K - $60K,Blue,2,1622,0,4633,0
